"season","main_character_script"
"7","Scene: A hotel room."
"7","Bernadette (on phone): Howie, stop. I can’t talk like that. Amy’s right here."
"7","(on phone)"
"7","Amy (on phone): Sheldon, stop. For the last time, I will not bring home bed bugs."
"7","Bernadette: The hotel’s nice. There’s a pool, a gym, the bar looks like fun."
"7","Amy: Because I looked in the bed, and there are no bugs."
"7","Bernadette: Aw, I love you, too. If I don’t talk to you before you go to sleep, I’ll meet you in dreamland."
"7","Amy: Good night. No, I will not consider sleeping in my garment bag."
"7","Scene: The apartment."
"7","Sheldon: Penny, did you ever wonder how Starfleet captains…"
"7","Penny: No."
"7","Sheldon: Well, now that I’ve piqued your interest, welcome to the exciting world of 3D chess."
"7","Penny: Why don’t you just admit you only want to play this game because you always play it with Leonard and you miss him?"
"7","Sheldon: You overestimate his significance in my life."
"7","Penny: Mmm."
"7","Sheldon: Do I miss how he makes a face on my toaster waffle with syrup? No. Do I miss the way he fixes the zipper on my jacket when it gets stuck? I don’t think so. Do I miss how we say good night to each other through the walls of our bedroom using Morse code? (Taps out No in morse code on the table)"
"7","(Taps out No in morse code on the table)"
"7","Penny: Okay, I get it, I get it. You are an emotionless robot."
"7","Sheldon: Well, I try."
"7","Penny: All right, let’s just get this stupid game over with."
"7","Sheldon: Great. I’ll go first."
"7","Penny: Okay."
"7","Sheldon: By the way, how are you with zippers?"
"7","Penny: Why?"
"7","Sheldon: Well, I really need to go to the bathroom, and this one’s gone all cattywampus."
"7","Scene: The mixer party."
"7","Raj: Wow, your work on jellyfish neural nets sounds so interesting."
"7","Girl: It is. You can download my paper off the university server."
"7","Raj: I will. You can download my paper on the Van Allen Belts from the university server as well."
"7","Girl: I will."
"7","Raj: All right."
"7","Howard: How’d it go?"
"7","Raj: Well, if you like dry, factual statements interspersed with painful moments of silence, it was bananas."
"7","Howard: Check it out. Mrs. Davis from Human Resources is here. She’s probably on the lookout for sexual harassment."
"7","Raj: Oh, great. There go my chances of being sexually harassed."
"7","Howard: I heard her husband left her for a hot, young undergrad."
"7","Raj: That’s so much better than the old, ugly ones."
"7","Mrs Davis: Mr. Wolowitz, Dr. Koothrappali."
"7","Howard: Mrs. Davis, nice to see you."
"7","Raj: You know, I recently read a fascinating article on infidelity among penguins."
"7","Mrs Davis: Okay."
"7","Raj: So if the fact that your husband left you makes you feel unattractive, just remember, penguins get cheated on, and they’re adorable."
"7","Howard: It was better when you couldn’t talk to women."
"7","Scene: The hotel bar."
"7","Bernadette: I was thinking of going to the lecture on posterior cingulate cortex lesions in the formation of autobiographical memory."
"7","Amy: Oh, brain lesions are fascinating. Unless they’re yours, then they’re a drag."
"7","Bernadette: To the advancement of science."
"7","Amy: And to the sick and dying who make it possible."
"7","Bernadette: This is fun, we never really get to talk shop with Penny around. We usually just end up talking about boys."
"7","Amy: Which is fine, but it’s nice to mix it up with a little intellectual conversation."
"7","Waiter: From the two gentlemen at the bar."
"7","Amy: Oh, my gosh, boys bought us drinks, boys bought us drinks. Thank you, thank you, thank you so much."
"7","Bernadette: Be cool."
"7","Amy: You be cool. Guys are hitting on us, and not just to get to Penny."
"7","Bernadette: You’re right. Thank you."
"7","Sheldon: Ooh. Bad move."
"7","Penny: Really? Why?"
"7","Sheldon: My queen can now take your rook from below."
"7","Penny: So that means I lose, right? It’s over?"
"7","Sheldon: If I make this move, but I won’t because we’re having too much fun."
"7","Penny: Okay, let’s take a break."
"7","Sheldon: We’re all out of alcohol."
"7","Penny: I wasn’t going to get alcohol. Gosh, I wonder what Leonard’s doing right now. I miss him so much."
"7","Sheldon: Well, if you’d like, we could call him. I mean that you could call him. As I’ve explained, the absence of my friends does not cause me pain. As rock and roll bad boy Paul Simon once said, I am a rock, I am an i-i-i-island."
"7","Penny: I’m calling him."
"7","Sheldon: Oh, goodie, put him on speaker phone."
"7","Leonard (on board boat, at a party, dancing): Excuse me, ladies, my pants are buzzing. North Sea, how can I kelp you?"
"7","(on board boat, at a party, dancing)"
"7","Penny: Leonard?"
"7","Leonard: Penny? Hey, it’s Penny. Everybody say hi to Penny."
"7","Everybody: Hi, Penny!"
"7","Penny: Wow, it sounds like you’re having a good time."
"7","Leonard: Best time of my life."
"7","Sheldon: Isn’t it five thirty in the morning there?"
"7","Leonard: Is it? Hey, everybody, it’s five thirty in the morning!"
"7","Penny: Uh, okay, well, we were just calling you because we were missing you."
"7","Random voice: Iceberg!"
"7","Leonard: Uh-oh, hang on."
"7","Sheldon: Are you in danger?"
"7","Leonard: No, it’s a drinking game. Whenever we see an iceberg, we take a shot!"
"7","Everybody: Berg! Berg! Berg! Berg! Berg! Berg!"
"7","Penny: Leonard, Leonard? I cannot believe we were missing that jerk."
"7","Sheldon: You were."
"7","Amy: So what happened? How’d it go?"
"7","Bernadette: It’s fine. I thanked them again and let them know we’re not available."
"7","Amy: So I can drink this without having to give up the goodies?"
"7","Bernadette: Yes, it’s all cool. Although, if you wanted to talk to one of them, no one would blame you."
"7","Amy: And why would no one blame me?"
"7","Bernadette: I don’t know what I’m saying."
"7","Amy: Well, it sounds like you’re saying that I could do better than Sheldon."
"7","Bernadette: Boy, these drinks are strong. Hoo, mama, I’m gonna be huggin’ the toilet tonight."
"7","Amy: No, tell me, I want to know what you meant by that."
"7","Bernadette: I just meant that you’re not married and your boyfriend’s kind of, Sheldon."
"7","Amy: And your husband is extremely Howard. What’s your point?"
"7","Bernadette: Sorry. I have no point. That was a stupid thing to say. Can we please just go back to having a nice time?"
"7","Amy: We could, but unfortunately my brain is lesion-free and I remember that rotten thing you just said about my sweet baboo."
"7","Bernadette: Come on. I apologize. Can we please just let it go?"
"7","Amy: Sure."
"7","Bernadette: Thanks."
"7","Amy: Your husband’s weird and his clothes are ridiculous."
"7","Penny: I can’t believe it. All this time I’ve been doing nothing but sit around and miss that guy. And you know what the worst part is?"
"7","Sheldon: That you’re having to process your emotional pain without vodka?"
"7","Penny: No. Yeah. But you know what the second-worst part is? He does not miss me at all."
"7","Sheldon: Allow me to comfort you. At least you’ve got your health."
"7","Penny: Really? That, that’s it? That’s comforting?"
"7","Sheldon: Um, uh, in a hundred years, you’ll both be dead and it won’t matter?"
"7","Penny: No. Come on, you’re supposed to say, of course he misses you, the only reason he’s partying is to cover up his pain."
"7","Sheldon: Oh, no, I don’t think that’s true at all."
"7","Penny: This is ridiculous. Why am I upset just because he’s off having a good time?"
"7","Sheldon: Well, perhaps you’re obsessively picturing him engaged in drunken coitus with another woman. Is that it? Did I get it right?"
"7","Penny: Okay, that, that’s great. You can stop trying to make me feel better now."
"7","Sheldon: Actually, I can’t. Before Leonard left, he made me promise that I’d take care of you."
"7","Penny: He did?"
"7","Sheldon: Yes."
"7","Penny: Oh, that’s really sweet."
"7","Sheldon: Plus, if I do a good job, he said he’d bring me back a sailor’s cap."
"7","Penny: Well, now I miss him even more."
"7","Sheldon: Well, if it’s any consolation, I’m sure Leonard’s tormented every moment he’s away from your warm embrace and cherry lips."
"7","Penny: Thanks."
"7","Sheldon: Oh, seriously?"
"7","Scene: The mixer."
"7","Raj: Uh, excuse me, Mrs. Davis?"
"7","Mrs Davis: What?"
"7","Raj: I’d like to apologize for being insensitive. And for possibly making penguins seem like jerks, because 99% of them are stand-up guys."
"7","Mrs Davis: Forget about it."
"7","Raj: You know, you, you and I, you and I have a lot in common."
"7","Mrs Davis: Is that right?"
"7","Raj: Oh, yes, I, I too am in the throes of heartbreak. Okay, fine, I’ll tell you about it."
"7","Sheldon: Here is a hot beverage to comfort you. It’s in a to-go cup. Make of that what you will."
"7","Penny: Come on. It’s still early. Let’s do something."
"7","Sheldon: Well, I have been toying around with an idea for 4D chess."
"7","Penny: How about we just talk?"
"7","Sheldon: All right. In 4D chess…"
"7","Penny: No. Come on, let’s talk about our lives. Tell me something about you I don’t know."
"7","Sheldon: I own nine pairs of pants."
"7","Penny: Okay, that, that’s a good start, but I was thinking maybe something a little more personal."
"7","Sheldon: I see. I own nine pairs of underpants."
"7","Penny: How about I go first?"
"7","Sheldon: But I don’t want to know how many underpants you own. Although, based on the floor of your bedroom, I’d say it’s a thousand."
"7","Penny: Okay, look, here’s something people do not know about me. When I first moved out to L.A., I did a topless scene in a low-budget horror movie about a killer gorilla. Ugh! After I did it, I felt so ashamed. Thankfully, that thing never came out."
"7","Sheldon: I’ve seen that. Yeah. Serial Apeist. Howard found it online the day we met you."
"7","Penny: Oh, God."
"7","Sheldon: And it was literally the moment you walked out the door. But I see the type of personal revelations you’re going for. Okay, here’s one I thought I’d take to the grave."
"7","Sheldon: Hmm. A while back, YouTube changed its user interface from a star-based rating system to a thumbs-up rating system. I tell people I’m okay with it, but I’m really not."
"7","Penny: That’s your big revelation?"
"7","Sheldon: Yes. Whew, I feel ten pounds lighter."
"7","Penny: Okay, you know what? I give up. I’m going to bed."
"7","Sheldon: Here’s something else you don’t know about me. You just hurt my feelings."
"7","Penny: What did I do?"
"7","Sheldon: I opened up and shared something deeply upsetting to me, and you treated it as if it were nothing."
"7","Penny: I, I didn’t think it was a big deal."
"7","Sheldon: It is to me; that’s the point."
"7","Penny: Sheldon, you are right. I’m really sorry. I should’ve known better."
"7","Sheldon: Your apology is accepted."
"7","Penny: Thank you. How about a hug?"
"7","Sheldon: How about a hearty handshake?"
"7","Penny: Come on."
"7","Sheldon: Now I know how you felt getting mauled by that sex-crazed gorilla."
"7","Scene: The hotel room."
"7","Bernadette: Good night."
"7","Amy: Mm-hmm. It was rather flattering to have strangers send us drinks."
"7","Bernadette: Yeah, that felt nice."
"7","Amy: Maybe tomorrow morning we put on some hot pants and see if we can score us some free omelettes."
"7","Bernadette: So, hypothetically, if, if we were to have gone with them, which one would you have picked?"
"7","Amy: I think I would have gone with the short one with the goofy haircut."
"7","Bernadette: Oh, good, ’cause I liked the tall thin one. He seemed intelligent, kind of a loner, maybe a little sexually inexperienced, like I’d have to teach him a thing or two."
"7","Amy: Not my guy. I caught him staring at my rack. It’d be nice to be with a man who wants to know what’s underneath my cardigan. FYI, it’s another cardigan."
"7","Bernadette: Your short sexed-up guy kind of sounds like Howard."
"7","Amy: Your brainy virgin kind of sounds like Sheldon."
"7","Both: Good night."
"7","Mrs Davis: All right, Dr. Koothrappali, it’s been nice talking to you, but I need to go home and relieve my babysitter."
"7","Raj: Yeah, I can relate to being a single parent. I have a dog."
"7","Mrs Davis: Yeah, it’s exactly the same thing. Good night."
"7","Raj: Mrs. Davis, I, uh, I must confess, I came here tonight in a futile attempt to pick up some lonely postdoc, but instead I got to connect with you at a human level. That’s a much better evening. You’re a lovely person."
"7","Mrs Davis: Are you hitting on me?"
"7","Raj: No, no, no, that would be crazy. I mean, if I were hitting on you, you’d know it ’cause you’d feel uncomfortable and a little sad for me."
"7","Mrs Davis: You’re sweet. Good night, Dr. Koothrappali."
"7","Raj: Good night."
"7","Howard: Looks like she accepted your apology."
"7","Raj: And then some. I think we had a moment."
"7","Howard: Oh, please, you did not have a moment."
"7","Raj: Who died and made you king of moments?"
"7","Howard: Okay, fine. Let’s say there was a moment."
"7","Raj: There was."
"7","Howard: There wasn’t. But, but even if there was, what are you gonna do about it?"
"7","Raj: I will slowly seduce her until she falls helpless into my bed, hungry for the pleasure only I can give her."
"7","Howard: So nothing."
"7","Raj: No, not a thing."
"7","Scene: A bathroom shower."
"7","Penny (acting): Ah, I’m so glad the police finally caught that psychotic genetically engineered ape."
"7","(acting)"
"7","Leonard (on ship): That is my girlfriend. I swear to God."
"7","(on ship)"
"7","Everyone (on ship): Leonard! Leonard! Leonard! Leonard!"
"7","Penny: Aaaaaaah!"
"7","Series 07 Episode 02 – The Deception Verification"
"7","Scene: The stairwell"
"7","Sheldon: And here’s another interesting weather fact."
"7","Penny: Another? Great."
"7","Sheldon: Changes in jet streams can affect the speed at which the Earth rotates on its axis, so bad weather can actually make the day longer."
"7","Penny: Well, there must be a hell of a storm somewhere."
"7","Sheldon: Joke if you must, but you’re going to miss these moments. With Leonard home in a few days, this was your last time driving me to the grocery store."
"7","Penny: You know, I will miss this."
"7","Sheldon: I’ll tell you what, if my apples are mealy, we’ll hit the produce section for one last crazy blowout. Heck, you can even push the cart. Please don’t take my looking forward to Leonard’s return as criticism of the job you’ve been doing in his absence."
"7","Penny: I won’t."
"7","Sheldon: That criticism will come later in your report card."
"7","Penny: Yeah, I didn’t stay for the detention, I’m not gonna read the report card."
"7","Leonard (in Penny’s apartment): Hello."
"7","(in Penny’s apartment)"
"7","Penny (screams): Leonard! Hi!"
"7","(screams)"
"7","Leonard: Keep your voice down."
"7","Penny: Oh, my God. You weren’t supposed to be here till Sunday."
"7","Leonard: We finished the experiment early, so I thought I’d come home and surprise you."
"7","Penny: Oh, my gosh, why are we whispering?"
"7","Leonard: I didn’t tell Sheldon, so we could have a few days alone."
"7","Penny: Oh, that is so romantic."
"7","Leonard: Uh, sure, that’s why I did it."
"7","Penny: Oh, I just cannot believe you’re here."
"7","Sheldon (off): Penny, it’s your lucky day. Three of the eggs are clearly not jumbo. Grab your keys."
"7","(off)"
"7","Credits sequence."
"7","Scene: The comic book store."
"7","Sheldon: Uh, Stuart, I was wondering if you could help me find something."
"7","Stuart: Happy to, unless it’s hope or a reason to live."
"7","Sheldon: Oh, you make me laugh, sad clown. Anyhoo, Leonard will be back in a couple days and I need a welcome home gift for him. As he’s been at sea, perhaps something with a nautical theme might be appropriate."
"7","Stuart: Okay, well, I don’t know how much you want to spend, but I do have this pretty cool Aquaman statue."
"7","Sheldon: Aquaman? Oh, this isn’t a gag gift, Stuart."
"7","Stuart: Yeah, just as well. It’s a pretty rare piece. I’d rather just sell it to a real collector."
"7","Sheldon: I’m a real collector. How rare is it?"
"7","Stuart: Oh, I shouldn’t even have mentioned it. How about a Batman squirt gun?"
"7","Sheldon: Don’t try and trick me into buying something I don’t want. Now let’s talk Aquaman."
"7","Howard: What were they thinking, putting Doctor Octopus’s mind in Spider-Man’s body?"
"7","Raj: Well, I’ve been quite enjoying that. It combines all the superhero fun of Spider-Man with all the body-switching shenanigans of Freaky Friday. Both versions, original and Lohan."
"7","Howard: Both versions: original and Lohan. You’re an idiot."
"7","Raj: Hey, what’s your problem?"
"7","Howard: I’m sorry, I’ve been kind of snippy lately. It’s probably this stupid diet I’m on."
"7","Raj: Why are you on a diet?"
"7","Howard: I’ve put on a couple pounds. Had to buy these pants in the men’s section."
"7","Raj: Well, we’ve all seen your mom. That Butterball turkey was bound to come home to roost."
"7","Sheldon: Twelve hundred dollars. That’s my final offer."
"7","Stuart: All right, Sheldon, you win. I’m sure Leonard is gonna love this."
"7","Sheldon: Oh, right, a present for Leonard. You better throw in that squirt gun."
"7","Stuart: Ooh, yeah, I don’t know. This squirt gun, it’s, uh, it’s pretty rare."
"7","Sheldon: Oh."
"7","Scene: Penny’s apartment."
"7","Leonard: And this is me doing the Titanic pose on the boat."
"7","Penny: Ah."
"7","Leonard: And, oh, that’s me getting rescued after I fell in."
"7","Penny: Oh. (Knock on door) Oh, that’s the pizza."
"7","(Knock on door)"
"7","Leonard: Yep. Here’s some money."
"7","Penny: Thank you."
"7","Leonard: And I’m gonna hit the head. That’s what us salty sea dogs say when we have to go pee-pee."
"7","Penny: Hey."
"7","Pizza guy: Twenty-two fifty."
"7","Penny: Okay, here’s, uh, twenty-five. Keep the change."
"7","Pizza guy: Seriously? I just walked up, like, four flights of stairs."
"7","Penny: Oh. Okay. Well, here’s, um, thirty something cents and a promise I won’t call your boss and tell him you reek of marijuana."
"7","Sheldon: Oh, Penny, I see you’ve ordered pizza. I have Chinese food."
"7","Penny: That’s nice."
"7","Sheldon: Oh, that’s a rather earthy cologne. My uncle used to wear that. Perhaps we can enjoy one last meal together before Leonard returns."
"7","Penny: Yeah, thanks, but I kind of feel like eating alone tonight, so…"
"7","Sheldon: Are you sure? With your Italian pizza and my Chinese noodles, we could play Marco Polo. I mean, of course, a re-enactment of a meal in the life of Marco Polo the Venetian explorer, not Marco Polo the terrifying water sport."
"7","Penny: Uh, yeah, it sounds fun, but no thanks. (Toilet flushes) Have a good night!"
"7","(Toilet flushes)"
"7","Sheldon: What, now, do you have company?"
"7","Penny: No. No, no, no. You know what? The toilet’s been doing that. I called the building manager, so…"
"7","Sheldon: Oh, I can take a look at it."
"7","Penny: Well…"
"7","Sheldon: I’m quite familiar with plumbing. Not to brag, but I spent most of fifth grade with my head in a toilet."
"7","Penny: Yeah, no, no, no. You know what, Sheldon, it’s okay. You don’t have to go into the bathroom."
"7","Sheldon: That’s curious. If there’s no one here, why are there two glasses of wine on the table?"
"7","Penny: Oh. Well, you know, I, I’ve got two hands and a bit of a drinking problem."
"7","Sheldon: Of course. Ask a silly question."
"7","Penny: Oh."
"7","Sheldon: That’s odd."
"7","Penny: Um, what?"
"7","Sheldon: There are takeout containers in the trash can."
"7","Penny: So? That’s my dinner from last night."
"7","Sheldon: What’s odd is they’re in the trash can."
"7","Penny: Okay. Look, honey, I promise there’s no one’s here. I‘ve had a long day. I just want to have a quiet dinner by myself."
"7","I"
"7","Sheldon: Oh, very well. I’m no stranger to enjoying the pleasures of solitude. Oh!"
"7","Penny: What?"
"7","Sheldon: Have you gotten Leonard a welcome-home gift yet?"
"7","Penny: No."
"7","Sheldon: Oh, great. Do you want to go halfsies on a two hundred dollar squirt gun?"
"7","Scene: Howard and Bernadette’s apartment."
"7","Bernadette: Hi, honey."
"7","Howard: Hey."
"7","Bernadette: I made some brownies. You want one?"
"7","Howard: You’re kidding, right? I mean, you know I’m trying to lose weight. God, I thought we were partners in this marriage."
"7","Bernadette: We are. Stop it. And for the last time, you’re not fat."
"7","Howard: Really? Tell that to the bathroom scale, ’cause one of you is lying."
"7","Bernadette: Fine, forget I asked. How was dinner at your mom’s?"
"7","Howard: Awful. I had to rub her ointment all over her again."
"7","Bernadette: Why can’t she do it?"
"7","Howard: ‘Cause we’ve got a deeply unhealthy relationship. Which reminds me, do you think you can get any samples of this from work? This was supposed to last her a month, but they didn’t take into account the square footage of her back."
"7","Bernadette: Let me see. How long have you been putting this on her?"
"7","Howard: I don’t know. Few weeks. Why?"
"7","Bernadette: This is really strong oestrogen cream. Please tell me you’ve been wearing gloves."
"7","Howard: Like these swollen sausages could fit in gloves."
"7","Bernadette: Howie, the oestrogen’s getting absorbed by your skin. That’s why you’ve been all bloated and moody and a giant pain in the ass."
"7","Howard: You’re full of oestrogen and you don’t act like that."
"7","Bernadette: That’s ’cause I’m a woman. I’ve had years of practice riding the dragon."
"7","Howard: Fine. I’ll wear gloves next time."
"7","Bernadette: It’s still gonna take a few weeks for the hormones to leave your system."
"7","Howard: I feel so stupid. And fat."
"7","Bernadette: It’s okay. You still look great to me. In fact, why don’t we go in the bedroom and I’ll prove it to you?"
"7","Howard: Sex? Really? I mean, that’s just your solution to everything."
"7","Scene: The apartment."
"7","Amy: Oh, and here’s a fun thing. I worked it out so that there are two different words for spoon, planko and janko. Planko is a spoon with food, janko is a spoon without food. Janko is spelled with a silent ptang. Sheldon, you’re not even listening to the rules of my made-up language."
"7","Sheldon: Yes, I am."
"7","Amy: Then what does tweepadock mean?"
"7","Sheldon: Uh, elephant?"
"7","Amy: Lucky guess."
"7","Sheldon: I’m sorry. I’m just distracted by something that happened over at Penny’s."
"7","Amy: What happened?"
"7","Sheldon: I fear Penny is being unfaithful to Leonard."
"7","Amy: What?"
"7","Sheldon: She claimed to be alone when there was obviously someone else in her apartment. I have no choice but to assume the worst, given Leonard’s lengthy sea voyage and her famously ravenous nether regions."
"7","Amy: I don’t think Penny would cheat on Leonard."
"7","Sheldon: Oh, really? She and I once had a staring contest. She clapped really loud and made me blink. It’s a small leap from there to sexual infidelity."
"7","Amy: You’re being ridiculous."
"7","Sheldon: Amy, there were Chinese food containers in the trash can."
"7","Amy: Poor Leonard."
"7","Scene: Sheldon and Amy listening at Penny’s door."
"7","Amy: Do you hear anything?"
"7","Sheldon: I hear a woman’s voice."
"7","Amy: Is it Penny?"
"7","Sheldon: No, it’s you. All right, I hear whispering and giggling. Now I think I hear kissing."
"7","Amy: Yeah, like you know what kissing sounds like."
"7","Sheldon: There’s kissing in Star Trek, smarty-pants."
"7","Amy: Let me listen. Sounds like Leonard."
"7","Sheldon: Please. Why would Leonard come home early and waste his time kissing Penny when he could be hanging out with his best buddy? Yeah, that’s it. I’m catching her in the act. (Unlocks door)"
"7","(Unlocks door)"
"7","Amy: No, Sheldon, don’t."
"7","Sheldon: Aha."
"7","Penny: What the hell?"
"7","Sheldon: Leonard?"
"7","Penny: Sheldon, you cannot just barge in here like that."
"7","Sheldon: Right. (Goes out.) (Knock, knock, knock) Penny. (Knock, knock, knock) Penny. (Knock, knock, knock) Penny. Are you going to answer the door or should I open it and say aha again?"
"7","(Goes out.) (Knock, knock, knock)"
"7","(Knock, knock, knock)"
"7","Leonard: I’m sorry, Sheldon. I should’ve told you I was back. I just wanted to have a couple days alone with Penny."
"7","Sheldon: Oh, no, I should apologize. Uh, I never realized to what extent our friendship was a burden to you."
"7","Leonard: That is not fair. I complain about what a burden it is at least once a month."
"7","Sheldon: Oh, no, no, let’s not sugarcoat this. You find me finicky, pedantic and annoying."
"7","Penny: No, he doesn’t."
"7","Leonard: I actually have used those exact words before. In that order."
"7","Sheldon: Well, Leonard, I think it’s high time you and I address the tweepadock in the room."
"7","Leonard: The what?"
"7","Sheldon: Amy?"
"7","Amy: Please leave me out of this."
"7","Sheldon: Fine. Leonard, there’s no need for you to pretend to like me anymore."
"7","Leonard: Come on, I said I was sorry."
"7","Sheldon: No, no, you save your apologies for after you’ve had disappointing coitus with Penny."
"7","Penny: It was fine."
"7","Leonard: Come on, this is silly. Hey, um, I brought you back a little present from my trip, huh? It’s that sailor cap that you wanted. It’s neat, huh?"
"7","Sheldon: You honestly think you can buy back my friendship with a cheap souvenir?"
"7","Leonard: I don’t. I really don’t. Just try it on. Oh, yeah."
"7","Amy: Hello, sailor."
"7","Penny: Ooh, now we’re talking."
"7","Sheldon: Excuse me. This changes nothing. Except the Halloween costume I’m wearing this year. Amy, you’re going to be Olive Oyl. Lay off the doughnuts."
"7","Howard: Thanks for coming over."
"7","Raj: No problem. Ooh, you made little sandwiches."
"7","Howard: Yeah, that’s cucumber and cream cheese. That’s turkey and loganberry. And don’t tell my hips, but I’m warming up a brie in the oven."
"7","Raj: Nice. So, mmm. What’s up?"
"7","Howard: Okay, well, I’ve been reading up on all the side effects you can get from oestrogen, and, I need you to be honest with me. Do my boobs look bigger to you?"
"7","Raj: Well, it’s kind of hard to tell."
"7","Howard: Come on, Raj, it’s a yes or no question."
"7","Raj: I’m not sure. Um, wait. Jump up and down, let’s see if they jiggle. Uh, no, I, I still can’t tell, uh, oh, you know what? Okay, uh, give me some of this."
"7","Howard: Seriously?"
"7","Raj: Do you want my help or not?"
"7","Howard: Fine."
"7","Raj: Okay, yup. See, see, that, that looks like, that looks like they could be bigger. But you know, I bet, I bet when I do it, mine do the same thing."
"7","Howard: Yeah, they kind of do."
"7","Raj: Hmm. Uh, let me see something. (Grabs his boob)"
"7","(Grabs his boob)"
"7","Howard: Hey, easy, my nipples are sensitive."
"7","Raj: Oh. Sorry, sorry, uh, okay. (Grabs boob again. Behind them, Bernadette walks in) I mean, yeah, maybe."
"7","(Grabs boob again. Behind them, Bernadette walks in)"
"7","Howard: Okay, let me feel. No, I am definitely up a cup size."
"7","Raj: You know, but, but they’re very firm, so you’ve got that going for you."
"7","Howard: You think?"
"7","Raj: Yeah, yeah, yeah, very perky."
"7","Howard: Thank you. I really needed to hear that today. (Bernadette rolls eyes and walks out) Ooh, brie’s ready."
"7","(Bernadette rolls eyes and walks out)"
"7","Raj: Yay."
"7","Leonard: Good morning."
"7","Sheldon: Hello."
"7","Leonard: So am I driving you to work or are you still mad at me?"
"7","Sheldon: I’d like a ride. Assuming you actually do take me to work."
"7","Leonard: Where do you think I would take you?"
"7","Sheldon: Who knows? Uh, you said you’d be home yesterday, but you came home three days ago. You say you’re taking me to work, but for all I know, I’ll end up in a deserted amusement park. Or a cornfield maze. Or a back alley dog fight. You tell me."
"7","Leonard: I’m going to work. You can come if you want."
"7","Sheldon: Okay. By the way, you have something on your shirt."
"7","Leonard: No, I don’t."
"7","Sheldon: Hurts, doesn’t it? You know, I find myself wondering if anything you’ve ever told me is true."
"7","Leonard: I didn’t make it back. The ship sank, I’m in hell."
"7","Sheldon: You say you’re from New Jersey, but how can I believe you?"
"7","Leonard: Why would anyone claim to be from New Jersey if they weren’t?"
"7","Sheldon: All right, I’ll give you that one."
"7","Leonard: Hey, I said I was sorry. What else do you want from me?"
"7","Sheldon: I want you to admit that what you did was wrong."
"7","Leonard: Fine. What I did was wrong."
"7","Sheldon: I wish I could believe you."
