"season","main_character_script"
"10","Susan: Stop trying to be the cool dad, you have a shirt with our cat’s picture on it."
"10","Wyatt: Anyway, we’re here, slugger."
"10","Howard: That’s great, now they know where I live."
"10","Raj: What are you talking about? They’ve always known where you live."
"10","Bernadette: Yeah, if you want to go off the grid, you have to move out of your mother’s house."
"10","Raj: Can we take a moment to discuss that I just lied to the government for you?"
"10","Howard: Yeah. I would not have done that for you."
"10","Bernadette: Howard, please just call the man, see what he wants."
"10","Howard: All right, all right."
"10","Raj: Hey, make sure you tell him that you weren’t home when he came by and that your Indian friend gave you the message the moment you stepped through the door."
"10","Howard: Yes, hello. Uh, this is Howard Wolowitz for Colonel Richard Williams."
"10","Raj: Oh, I take it back, don’t mention me."
"10","Howard: Hi, Colonel Williams, how can I help you? What? Oh, uh, yes, he is from India. No, I don’t know his immigration status. Relax, I’m still on hold. Speaking. Okay, sure, I can meet with you on Thursday. Caltech is fine. Yeah, and may I ask what this is about? I may not?"
"10","Raj: That’s what he said to me."
"10","Leonard: Here you are, Mother."
"10","Beverley: Thank you."
"10","Leonard: I’m glad you decided to stay. It’s gonna be special for Penny and me to share this with you."
"10","Beverley: I can’t wait for this day to be over."
"10","Leonard: Yeah, special, like that. (Knock on door) That’s them. Please don’t make things any more awkward than they already are."
"10","(Knock on door)"
"10","Sheldon: All right, so less or equally awkward, got it."
"10","Leonard: Hey, guys, come on in."
"10","Alfred: Oh, thank you."
"10","Mary: Good morning."
"10","Beverley: Morning."
"10","Sheldon: Hello."
"10","Alfred: How is everyone today?"
"10","Beverley: Good, and you?"
"10","Alfred: Good, good."
"10","Beverley: Good."
"10","Mary: I’m good, too."
"10","Sheldon: So, did you defile my mother or not?"
"10","Mary: Sheldon. You’re being rude."
"10","Alfred: If I may, I can assure you, your mother and I did nothing more than share a cab and a conversation."
"10","Sheldon: Did that conversation include the phrase your genitals are a joy to behold?"
"10","Mary: That’s enough."
"10","Alfred: Look, I promise you, neither I, nor anyone, has ever said that."
"10","Leonard: You don’t know his girlfriend very well."
"10","Sheldon: Or what a joy it is to behold my genitals."
"10","Scene: Penny’s apartment."
"10","Penny: All right, you guys, uh, get settled in, then we’ll go across the hall and say hi to everyone."
"10","Randall: You know, It’s hard to believe I’ve never met Leonard."
"10","Wyatt: Well, he probably buys his illegal drugs from a local vendor."
"10","Susan: Not funny, Wyatt."
"10","Penny: I thought it was really funny."
"10","Wyatt: Thanks."
"10","Susan: Well, fine, if everyone wants to make jokes about our problems, then I can, too. Knock, knock. Who’s there? Our family is an embarrassment."
"10","Randall: That’s not much of a joke."
"10","Penny: Okay. Listen, Mom, I know you’re nervous, but I promise you, no one is gonna judge you or this family."
"10","Susan: Oh, I’m sorry. It’s just we’re meeting Leonard’s parents for the first time, and, and they’re academics and, and intellectuals, and I don’t want them thinking we’re white trash."
"10","Randall: Well, what colour trash do you think they’ll believe?"
"10","Mary: How could you think that I would spend the night with a man I just met?"
"10","Sheldon: A man named Jesus convinced you to build a church in Africa. You’re kind of a sucker."
"10","Leonard: Well, nothing happened, right? It’s over. Until we get married a third time, you guys will never have to see each other again."
"10","Alfred: Well, you know, actually that’s not the case. Mary may visit me in New York."
"10","Mary: Mm-hmm. And he’s never been to Texas."
"10","Alfred: Maybe we meet halfway."
"10","Sheldon: What? In the Chattahoochee National Forest in Georgia? I can’t be the only one that knows that’s halfway."
"10","Beverley: You’re not seriously going to visit each other."
"10","Alfred: And why wouldn’t we?"
"10","Beverley: Oh please, you’re just saying this to antagonize me."
"10","Alfred: Oh, not at all. Mary happens to be a wonderful woman. And if it antagonizes you, that’s just a bonus."
"10","Leonard: Mary, I’m sorry you’re in the middle of this."
"10","Mary: No, no, nothing to be sorry about. I genuinely like your father."
"10","Sheldon: What? But he’s a mediocre academic. And according to Beverley, his sexual prowess is sub-par. He’s basically Leonard with a bigger prostate."
"10","Leonard: Are you saying that my dad’s not good enough for your mom?"
"10","Sheldon: Yes, while also getting in a solid dig at you. Pretty efficient, huh?"
"10","Leonard: This is ridiculous. I’m going across the hall."
"10","Sheldon: But why should you get to go and leave me here with your bickering parents?"
"10","Leonard: Fine, then you go."
"10","Mary: Well, I don’t want to stay here with her. I’ll go."
"10","Alfred: I’ll go with you."
"10","Leonard: That still leaves me here with him."
"10","Sheldon: Hang on, hang on. We’re smart, we can figure this out. Okay, so: Mary and Beverley can’t be together. Uh, Alfred and Beverley can’t be together. Leonard and I can’t be together. Now, I could be with Alfred but I don’t like his face. Oh, here. I’ve got it."
"10","Amy: Who’s ready for a wedding?"
"10","Sheldon: Great, now I have to start all over."
"10","Wyatt: So how’s the world of pharmaceuticals treating you?"
"10","Penny: Pretty good. I actually just got assigned a much better territory."
"10","Susan: See what happens when you work hard?"
"10","Randall: Hey, she just sells drugs. I had to make ’em."
"10","Susan: Okay, that’s enough. No more drug talk for the rest of this trip."
"10","Wyatt: I’ll drink to that."
"10","Susan: Haven’t you had enough?"
"10","Wyatt: Penny drinks more than I do."
"10","Penny: Well, I learned from the best."
"10","Wyatt: Aw."
"10","Penny: Aw."
"10","Susan: Very nice, Wyatt. And you wonder why this one turned out the way he did."
"10","Randall: You see what I’ve gotta put up with."
"10","Susan: What you’ve gotta put up with? Why did you have to go to jail?"
"10","Randall: It’s called getting caught, Mother."
"10","Leonard: Hello."
"10","Wyatt: Hey, there he is."
"10","Penny: Hey."
"10","Susan: Oh, Leonard. It’s so nice to see you again."
"10","Leonard: Oh, you, too. Hey, everyone, this is my mother, Beverley."
"10","Beverley: Hello."
"10","Susan: Hi."
"10","Randall: We are not white trash."
"10","Amy: Are you excited to see your son walk down the aisle?"
"10","Alfred: Yes, I am. I’m just feeling a little guilty about all the trouble I’ve caused."
"10","Mary: Oh, so am I."
"10","Sheldon: You made God sad today, Mom."
"10","Amy: Sheldon, they haven’t done anything wrong. I think it’s nice they’re hitting it off."
"10","Sheldon: Well, that’s still no reason to rush into anything. I mean, look at us. We took things remarkably slow. You and I, we didn’t even hold hands for two years."
"10","Amy: It was a lot hotter than it sounds."
"10","Alfred: You’re a patient young lady."
"10","Sheldon: Hey, hey. She’s mine, take a cold shower, grandpa."
"10","Howard: Why wouldn’t that colonel say what the meeting’s about? It has to be bad news."
"10","Raj: Calm down, okay? Try not to think about it."
"10","Howard: That’s really stupid advice."
"10","Raj: You know that hurts my feelings."
"10","Howard: Calm down, try not to think about it."
"10","Howard: Why do I bother talking to you?"
"10","Raj: Oh, come on. What’s the worst that could come of this meeting?"
"10","Howard: I don’t know. They take the invention away, and I get nothing?"
"10","Raj: Okay, that’s not so bad. You know what happened to the scientists that worked on the Manhattan Project? The government forced them to move to the desert. They had to live in secret, and when Oppenheimer objected to what they made him do, they destroyed his reputation."
"10","Howard: What’s the point of that story?"
"10","Raj: I just read a book about Oppenheimer, seemed like a chance to show off. (Howard laughs) There he is, there’s my happy Hebraic homeboy. Yeah, that’s the smile I’m gonna remember when you’re living in the desert and I’m living with your wife."
"10","(Howard laughs)"
"10","Beverley: So, what do you do for a living?"
"10","Randall: Mommy, you want to take this one?"
"10","Susan: Um, Randall’s in between jobs."
"10","Randall: And court appearances."
"10","Wyatt: It’s nice to meet the woman who raised this fine young man. I’m looking forward to meeting his father."
"10","Beverley: Prepare to be disappointed."
"10","Leonard: And he can’t wait to meet you, too. Can I get anyone a drink?"
"10","Wyatt: Well, I could use another beer."
"10","Susan: You’re done. He’s done."
"10","Penny: Hey. Is everyone getting to know each other?"
"10","Randall: Not at all."
"10","Scene: The wedding ceremony."
"10","Stuart: Nice to see you again, Dr. Hofstadter. I’m, uh, Leonard’s friend, Stuart."
"10","Beverley: Nice to see you, too."
"10","Stuart: Hi, I’m Stuart."
"10","Alfred: Oh, I’m Alfred. Leonard’s father."
"10","Stuart: Oh. Oh, hi. Uh, I’m sorry, did you two want to sit together?"
"10","Together: No."
"10","Stuart: I was wondering why the front row was available."
"10","Bernadette: Okay, I think we’re ready."
"10","Sheldon: Why do people cry at weddings?"
"10","Mary: They’re practicing for what’s coming later."
"10","Susan: Thank you for cleaning yourself up for your sister’s wedding."
"10","Randall: Thank you for my new teeth."
"10","Wyatt: Welcome to the family, Leonard. Don’t lend your new brother-in-law money."
"10","Bernadette: We’re here today to celebrate love."
"10","Beverley: Urgh."
"10","Alfred: Sigh louder, no one heard you."
"10","Stuart: Really, I can move."
"10","Bernadette: Not just Leonard and Penny’s love, but the love we have for them, as well as each other."
"10","Sheldon: Speaking of love, STDs among the elderly are skyrocketing."
"10","Bernadette: Love is patient, but it’s not gonna put up with all the side chatter, so let’s knock it off."
"10","Howard: At least she’s yelling at someone else for a change."
"10","Bernadette: Howard."
"10","Penny: Okay, I understand everyone’s a little tense today, so I am just gonna get to the important stuff. Leonard, standing here with you in front of our family and friends is bringing up a lot of feelings. Like what a good idea it was to elope the first time. But also how incredibly happy you make me. Thank you for marrying me. Hopefully for the last time."
"10","Leonard: Penny, as a scientist, my job is to figure out why things happen. But I don’t think I’ll ever understand how someone like me could get to be with someone like you. You know, maybe I don’t"
"10","need to understand it, I just need to be grateful. I love you, Penny."
"10","Penny: Oh."
"10","Bernadette: Anybody have anything snarky to say about that? Didn’t think so."
"10","Alfred: I’d like to say something. Beverly, I know that we don’t bring out the best in each other."
"10","But something wonderful did come from our relationship. That young man right there."
"10","Beverley: I couldn’t agree more."
"10","Stuart: That’s beautiful."
"10","Bernadette: Thank you. All right, let’s continue."
"10","Sheldon: Yeah, excuse me, I need to say something to someone pretty special, and I just can’t wait any longer."
"10","Amy: It’s happening."
"10","Sheldon: Leonard, you and I have our ups and downs. But I have always considered you my family. Even before the recent threat of our parents fornicating like wrinkly old rabbits. I don’t always show it, but you are of great importance to me. Both of you."
"10","Leonard: Thank you."
"10","Bernadette: Okay. I now pronounce you husband and wife. And weird other husband who came with the apartment."
"10","Scene: Leonard’s car."
"10","Beverley: Thank you for taking us to the airport."
"10","Leonard: Hey, I’m just thrilled we’re all getting along for a minute."
"10","Alfred: Yeah, me, too. Beverly, I’m sorry if I upset you."
"10","Beverley: Water under the bridge, Alfred. Leonard, why don’t you get into the carpool lane?"
"10","Alfred: Well, that’s a solid line. He can’t cross that."
"10","Leonard: That’s okay. I can make it over."
"10","Beverley: No, no, let’s plod along. It’ll make your father feel more comfortable."
"10","Alfred: What makes me comfortable is knowing I don’t have to wake up tomorrow morning and see your sour face."
"10","Beverley: Do the world a favour, and don’t wake up tomorrow morning."
"10","Leonard: That was almost a minute."
"10","Scene: Amy’s car."
"10","Mary: There’s a lot of traffic. Are we gonna be okay?"
"10","Amy: You’ll be at the airport an hour before your flight."
"10","Mary: Good. Thank you."
"10","Sheldon: Plenty of time for you to meet another geriatric boy toy."
"10","Mary: Hey. I will not have you be disrespectful to me."
"10","Sheldon: Yes ma’am."
"10","Amy: Sheldon, you’re mother’s an attractive woman. You need to get use to the fact that men are going to be interested in her."
"10","Sheldon: Well, and you need to drive the car and mind your business."
"10","Amy: I will not have you be disrespectful to me."
"10","Sheldon: What, you’re not my mother."
"10","Mary: Don’t you be disrespectful to her."
"10","Mary: You’ll get there. You’ve just gotta put some zing on it."
"10","Susan: Penny, I don’t know what I was worried about. You’re friends are just lovely."
"10","Penny: Oh, thanks, Mom."
"10","Susan: Although that Sheldon is a bit peculiar."
"10","Penny: Is he? I never noticed."
"10","Wyatt: He reminds me of that turkey we had who drowned looking up at the rain."
"10","Randall: Cops, cops, be cool."
"10","Series 10 Episode 02 – The Military Miniturization"
"10","Following a “previously on” sequence."
"10","Scene: The apartment."
"10","Sheldon: Look at this. Elon Musk has a theory that we’re all just characters in some advanced civilization’s video game."
"10","Leonard: So some alien kid spent his money on the asthma-and-glasses upgrade for me?"
"10","Sheldon: Well, he doesn’t say it’s a good game."
"10","Howard (entering): All right, we got a problem."
"10","(entering)"
"10","Leonard: What’s up?"
"10","Howard: The Air Force contacted me about our quantum gyroscope. They want to have a meeting."
"10","Leonard: Really?"
"10","Raj: Yeah. This military guy showed up at Howard’s door. He was terrifying."
"10","Sheldon: Oh, what did he say?"
"10","Raj: He gave me his business card and asked me to please pass it along to Howard."
"10","Sheldon: That doesn’t sound terrifying."
"10","Raj: To a white guy born here, no. If you are a brown guy whose name has a lot of syllables in it, terrifying."
"10","Leonard: You realize if the military declares our research classified, they can take the whole thing away from us."
"10","Howard: And if that happens, we’ll never be able to sell it commercially."
"10","Leonard: There goes our big payday."
"10","Howard: I was counting on that money. I need to make as much as my wife so I don’t have to try so hard in bed."
"10","Leonard: You do that, too?"
"10","Howard: Oh, yeah. How do you think I stay this thin?"
"10","Sheldon: Gentlemen, I think we are losing sight of the real issue. We are on the precipice of becoming faceless cogs in the military-industrial complex. Isn’t that exciting?"
"10","Raj: Well, you’re kidding, right?"
"10","Sheldon: Not at all. In Star Wars, when the stormtroopers would march in perfect formation, harassing civilians, didn’t you ever think, hey, that could be me?"
"10","Howard: Sheldon, we could be contributing to a weapons system that oppresses mankind for the next thousand years."
"10","Sheldon: Okay, Howard’s on board. What do you think, Leonard?"
"10","Credits sequence."
"10","Scene: Penny’s apartment."
"10","Bernadette: I’m worried about Howard. Ever since that guy from the Air Force showed up, he’s been a nervous wreck."
"10","Penny: All right, we work at a giant pharmaceutical company. Get him some anti-anxiety meds."
"10","Bernadette: He won’t take any pills that aren’t chewable and shaped like a Flintstone."
"10","Penny: You know, when Leonard’s feeling anxious I make him take a long walk."
"10","Amy: Does that help?"
"10","Penny: Well, for a while. Then he comes back."
"10","Bernadette: I don’t believe this."
"10","Amy: What’s wrong?"
"10","Bernadette: This guy from the office just congratulated me on being pregnant."
"10","Amy: You did already know, right?"
"10","Bernadette: No one at the office did. Did you tell anyone?"
"10","Penny: No. You told me not to."
"10","Bernadette: I bet it was Barbara Chen in retrovirus. She might have heard me throwing up one morning. Every since she got the hearing aid, she thinks she’s so great."
"10","Amy: Why don’t you want anyone to know?"
"10","Bernadette: ‘Cause I’m up for a major immunotherapy study, and if they find out I’m pregnant they might give it to someone else."
"10","Penny: Would they really do that?"
"10","Bernadette: I know they would, they did it to Barbara Chen last year when I told everyone she was pregnant."
"10","Raj: Wail till I Snapchat that my friends might be working on a top secret government project."
"10","Leonard: Are you crazy? You can’t put that on Snapchat."
"10","Raj: Fine, I’ll put it on Facebook like a caveman."
"10","Howard: You know, maybe before our meeting we should talk to a lawyer."
"10","Leonard: That’s not a bad idea."
"10","Raj: Well, you must have someone in your family that’s a lawyer."
"10","Howard: Why? Because I’m Jewish? That’s like me saying, hey, you’re Indian, doesn’t your cousin work in a call centre?"
"10","Raj: My cousin does work in a call centre."
"10","Howard: And my cousin’s a lawyer."
"10","Sheldon: We don’t need Howard’s cousin. No, we have me."
"10","Leonard: You’re not a lawyer, Sheldon, you’re just a know-it-all."
"10","Sheldon: I am not a know-it-all. I’m a person who knows lots of things and likes to correct other people when they’re wrong."
"10","Leonard: That’s the definition of being a know-it-all."
"10","Sheldon: Or in German, a Besserwisser."
"10","Penny: How did you think you were gonna hide your pregnancy?"
"10","Bernadette: I had a plan. I kept leaving Dove Bar wrappers around to explain any weight gain."
"10","Amy: Where did you get empty Dove Bar wrappers?"
"10","Bernadette: From all the Dove Bars I ate. I’m pregnant. Try to keep up. I’m sorry, I have to go find out if my boss knows."
"10","Amy: Well, whatever happens, we’re here for you."
"10","Bernadette: Thanks. You guys are the best."
"10","Penny: Yeah, drive safe. We love you. And give us a call… Oh, my God, it was me, it was me. I’m the one who blabbed she was pregnant!"
"10","Amy: What?"
"10","Penny: I didn’t mean to. It just slipped out in front of her assistantone day. I…"
"10","Bernadette: I forgot my coat."
"10","Penny: Oh, here’s your coat, honey. That’s such a cute jacket. Oh God, I feel so bad, I just lied to her."
"10","Amy: Oh, but you did it so well. That’s amazing, it’s like watching a sculptor, but your clay was lies."
"10","Penny: Is that really what’s important right now?"
"10","Amy: I mean, seriously, you have got to let me scan your brain when you’re being dishonest so I can see what lights up."
"10","Penny: That’s super helpful, Amy. Thanks a lot. I can’t wait to do that."
"10","Amy: I can see a clump of bitch cells lightin’ up from here."
"10","Scene: Howard’s workshop."
"10","Howard: Give me a second to call my cousin."
"10","Sheldon: I don’t see how a tax lawyer from Fort Lauderdale could be helpful regarding intellectual property."
"10","Howard: First of all, he’s in Boca Raton, which is better than Fort Lauderdale. But more importantly, he lasted two days on Jeopardy, so he’s clearly a smart guy."
"10","Howard’s cousin (on skype): Hello."
"10","(on skype)"
"10","Howard: Hey, Marty. Thanks for talking to us."
"10","Marty: Hey, no problem. Thanks for going to outer space so no matter what I do my mom will be disappointed in me."
"10","Howard: Well, I married a little Catholic girl, so we’re even. Anyway, this is Leonard and Sheldon. The three of us came up with the guidance system."
"10","Leonard: Hi."
"10","Sheldon: Hello."
"10","Howard: And this is my friend, Raj."
"10","Raj: Oh, I’m not on the patent. I’m just here because there’s a bumblebee in my office."
"10","Leonard: I saw it. It’s big."
"10","Howard: Anyway, like I said in the e-mail, this meeting’s on Thursday. Do you have any advice for us?"
"10","Marty: Well, I don’t know much about patent law. But, uh, my advice is hear them out, offer as little information as possible, and whatever you do, don’t sign anything."
"10","Sheldon: Don’t sign anything? That’s your advice? Okay, so, uh, if during this meeting, one of us were to, say, complete an oil painting, you’d recommend that we leave that unsigned?"
"10","Marty: That’s not what I meant."
"10","Sheldon: That’s what you said."
"10","Sheldon: This must be how you practice law in Boca Raton, by saying things you don’t mean and meaning things you don’t say."
"10","Marty: Howard, why is he yelling at me?"
"10","Sheldon: All right, you were on Jeopardy. Allow me to Alex Trebek this and put it in the form of a question: Who has been a complete waste of our time?"
"10","Howard: Marty, let me call you back."
"10","Leonard: Someday, when I’m up on murder charges, you’ll be hearing from me."
"10","Sheldon: You don’t need him. I’ll represent you."
"10","Scene: Bernadette’s office."
"10","Penny: Hi."
"10","Bernadette: Hey. What brings you by?"
"10","Penny: Oh, had to go to a sales seminar on our new sleeping pill."
"10","Bernadette: Oh. How was it?"
"10","Penny: Great."
"10","Bernadette: Fell asleep?"
"10","Penny: In, like, two minutes. Yeah. So, how is everything going around here? Are you still upset about people finding out you’re pregnant?"
"10","Bernadette: I’m furious."
"10","Penny: Sure, sure. Uh, did you ever figure out who told?"
"10","Bernadette: No. I confronted Barbara Chen, but she claimed she didn’t know what I was talking about."
"10","Penny: Hmm. Well, I guess it’s just gonna remain a mystery, you know, like whatever happened in that seminar after they dimmed the lights."
"10","Bernadette: It had to be Barbara. I’ve been trying to figure out a way to get back at her. Do you think using her work computer to Google how to be a prostitute is over the line?"
"10","Penny: Uh, you know, when I was in high school, there was this girl who was talking about me behind my back, so me and all my friends, we cornered her in the bathroom and forgave her."
"10","Bernadette: What kind of revenge is that? This woman screwed with my job. She’s got to pay."
"10","Penny: Okay, all right, honey, you know what? There was something I was too scared to tell you yesterday, and now I’m just balls-out terrified to tell you, but the truth is it wasn’t Barbara Chen, it was me. I’m the reason everyone knows."
"10","Bernadette: Why did you do that?"
"10","Penny: Well, it was an accident.I am so sorry I lied."
"10","Bernadette: Get out."
"10","Penny: Oh, you know, I also lied about the girl in the bathroom. Yeah, we actually dumped her retainer in the toilet and put it back in her mouth."
"10","Sheldon: I don’t understand why I can’t talk at this meeting."
"10","Leonard: ‘Cause when you talk, it enrages people."
"10","Sheldon: Okay. Quick question. Am I allowed to exchange pleasantries upon meeting this colonel?"
"10","Leonard: Yes."
"10","Sheldon: Am I allowed to inform him that Colonel Sanders was never actually in the military?"
"10","Leonard: I’m getting enraged."
"10","Sheldon: Fine. Ooh. Can I use text-to-speech software?"
"10","Howard: No."
"10","Leonard: Don’t speak."
"10","Sheldon’s phone: Aw, nuts."
"10","Colonel Williams: Gentlemen, I’m Colonel Williams. Thank you for meeting with me."
"10","Howard: Hello."
"10","Colonel Williams: So, which one of you is the brains behind all this?"
"10","Howard: It’s a group effort, but I guess if we had to pick a main brain, it would be me."
"10","Sheldon: (Strangled sound)"
"10","(Strangled sound)"
"10","Scene: The same, shortly after, demonstrating the quantum gyroscope."
"10","Colonel Williams: And because of the quantum vortices, this can run perpetually?"
"10","Leonard: Exactly. Yeah, you have a good grasp of the physics."
"10","Colonel Williams: Well, I’m a scientist by training."
"10","Howard: Really? You’re a physicist?"
"10","Colonel Williams: Better. I’m an engineer."
"10","Leonard: Where did you go to school?"
"10","Colonel Williams: MIT."
"10","Howard: Oh. Well, hey, me, too."
"10","Colonel Williams: I should have known. Behind every great invention is an MIT mind. I’ll cut to the chase. The Air Force believes there’s an application for this technology, and we’re interested in funding your research."
"10","Howard: Well, thanks, but you should know we’re a little concerned about this being used in weapons."
"10","Colonel Williams: Oh, well, let me put your mind at ease. What we use it for is none of your business."
"10","Leonard: I don’t know how I feel about this."
"10","Colonel Williams: Look, guys, it’s just a guidance system. It’s not like you’re handing us the Death Star from Star Trek. All you need to worry about is, right now, it’s this big, and we need it to be this big."
"10","Leonard: That’s a lot less big."
"10","Colonel Williams: Yes, it’s this much less big."
"10","Howard: I’m not even sure that’s possible."
"10","Colonel Williams: Well, I ran it by some colleagues at MIT, and they thought they could get it done in four months."
"10","Howard: Four months?"
"10","Sheldon: Yeah, we’ll do it in two. Hi. I’m Dr. Sheldon Cooper. I’m the actual brains behind this project. Also, engineers aren’t real scientists, MIT’s a trade school, and the Death Star is from Star Wars, not Star Trek. But otherwise, thank you for your service."
"10","Amy: Hi. Howard told me you were working late, so I brought dinner."
"10","Bernadette: Oh, thanks. You know, I just wanted to get some work done without people congratulating me about the baby every five minutes."
"10","Amy: I spent my day alone in the lab waiting for a rat to die of anthrax."
"10","Bernadette: Did you come here to bring me dinner or to gloat?"
"10","Amy: Well, I came to see how you were feeling, but I’m guessing still angry?"
"10","Bernadette: I’m sorry. My boss wants to meet with me, and I’m stressing."
"10","Amy: You really think they’re gonna start treating you differently?"
"10","Bernadette: Are you kidding? I’ve always been treated differently. Look at me. Listen to me. I mean, the first thought when you see me isn’t that’s a scientist, it’s I wonder if her mommy"
"10","knows where she is."
"10","Amy: I am really regretting that I got you a Happy Meal."
"10","Bernadette: I’ve worked so hard to get where I am, and I don’t want to get sent back to square one because I’m pregnant."
"10","Amy: I understand how you feel."
"10","Bernadette: Thank you."
"10","Amy: I wish there were some way I could make it better."
"10","Bernadette: Well, you brought me French fries. That’s a start."
"10","Amy: Uh, actually, I got you apple slices ’cause you’re pregnant."
"10","Bernadette: Apple slices? What kind of lunatic goes to McDonald’s and gets fruit?"
"10","Amy: I’ll be right back."
"10","Bernadette: And a chocolate shake."
"10","Penny: What are you doing?"
"10","Sheldon: Oh, Leonard’s mad at me, so I’m making him lemon bars."
"10","Penny: Does he even like lemon bars?"
"10","Sheldon: Not really. But I’m mad at him, too, so lemon bars it is."
"10","Penny: Something happen at the meeting?"
"10","Sheldon: They made me promise I wouldn’t talk."
"10","Penny: And you talked?"
"10","Sheldon: Well, now, see? You knew what was gonna happen. Why didn’t they? Anyway, now we’re committed to completing this project in a ridiculously short time frame, and everyone’s upset with me."
"10","Penny: Well, if it makes you feel any better, Bernadette’s mad at me, too."
"10","Sheldon: Mm. If it makes you feel any better, a parasitoid wasp known as Oobius depressus has been rediscovered after 101 years of presumed extinction."
"10","Penny: Why would that make me feel better?"
"10","Sheldon: Why would your Bernadette thing make me feel better? At least mine was educational."
"10","Penny: Okay. Never mind."
"10","Sheldon: Look, I’m sorry. Tell me why Bernadette is upset with you."
