"season","main_character_script"
"2","Leonard: Of course. Out of respect."
"2","Howard: So, how do you explain the ten years before Penny?"
"2","Raj: Who were you respecting then?"
"2","Leonard: What? I’ve dated plenty of women. There was Joyce Kim, Leslie Winkle."
"2","Sheldon: Notify the editors of the Oxford English Dictionary, the word plenty has been redefined to mean two."
"2","Leonard: Uh, what about that girl last year at Comic-con?"
"2","Raj: Doesn’t count."
"2","Leonard: Why not?"
"2","Raj: What happens in costume at Comic-con, stays at Comic-con."
"2","Howard: You’re only saying that because of what happened to you."
"2","Leonard: What happened to you?"
"2","Raj: N-n-n-nothing happened to me."
"2","Howard: It wasn’t your fault, Raj, he was dressed as a green Orion slave girl."
"2","Raj: H-h-h-how did we get on me, we were mocking Leonard for not moving on. Dude, you have totally not moved on."
"2","Leonard: Yes I have, it’s just a matter of actually making a date with someone."
"2","Howard: Like who?"
"2","Leonard: Well, there’s Joyce Kim, but she defected back to North Korea so it’s a little geographically undesireable."
"2","Raj: What about Leslie Winkle."
"2","Sheldon: Oh no."
"2","Raj: Why?"
"2","Sheldon: Her research methodology is sloppy, she’s unjustifiably arrogant about loop quantum gravity, and to make matters worse she’s often mean to me."
"2","Raj: I think she’s smoking hot."
"2","Howard: I’d hit that."
"2","Sheldon: You’d hit particulate soil on a colloidal suspension. Mud."
"2","Leonard: Look, I like Leslie, but she’s not interested in dating as much as using men as tools for stress release."
"2","Howard: Yeah, so, be a tool. Go get yourself a little rebound stress release."
"2","Raj: Technically it would only be rebound if he and Penny had actually engaged in physical intimacy."
"2","Howard: You mean like you and Richard the slave girl?"
"2","Raj: I bought him dinner and we kissed once, that was it. (Leaving) And he told me his name was Kimberley!"
"2","(Leaving)"
"2","Scene: The university cafeteria."
"2","Sheldon: You know how I know we’re not in The Matrix?"
"2","Leonard: How?"
"2","Sheldon: If we were, the food would be better."
"2","Leslie (arriving): Hey, Leonard."
"2","(arriving)"
"2","Leonard: Hey, Leslie."
"2","Leslie: Hey, dummy."
"2","Sheldon: Hello to you, insufficiently intelligent person."
"2","Leslie: Ooh, rush me to the burn unit. Hey, Leonard, do you have a second, I need to ask you something."
"2","Leonard: Uh, sure."
"2","Sheldon: Well, if you’ll excuse me, I’m going to go do work that promises significant results, as opposed to what you do, which does not. Yeah, you heard me."
"2","Leslie: Wow. So, I heard your relationship with Penny crashed to the ground like blue ice falling out of an airplane lavatory."
"2","Leonard: Where did you hear that?"
"2","Leslie: Actually I read it. Wolowitz texted me. (Shows him text.)"
"2","(Shows him text.)"
"2","Leonard: Like blue ice falling out of an airplane lavatory. Yep."
"2","Leslie: I thought it was a pretty good one, I gave him an L-O-L. Anyway, it got me thinking, now that you’re unattached maybe we can revisit our previous attachment."
"2","Leonard: Are you suggesting another bout of stress release."
"2","Leslie: No, I’m all done with casual sex. From now on I’m fully committed to the traditional relationship paradigm."
"2","Leonard: Really, what changed?"
"2","Leslie: It’s hard to say, I guess there’s just a time in every woman’s life when she gets tired of waking up on a strange futon with a bunch of people she doesn’t know."
"2","Leonard: Yeah, I can see how that would… a bunch of people?"
"2","Leslie: Anyway, I just figure it’s time to slow things down and who better to slow things down with than you?"
"2","Leonard: Oh, I’m flattered. So, how do you suggest we proceed?"
"2","Leslie: Your place, we’ll order Chinese, you’ll rent a movie, artsy but accessible, then light petting, no coitus."
"2","Leonard: Sounds fun."
"2","Leslie: I’ll leave the details up to you, I think it’s better if you assume the male role."
"2","Leonard: Thank you, that’s very thoughtful."
"2","Leslie: Great. Call me."
"2","Scene: The apartment. Leonard is dressed smartly and placing wine on the table. Sheldon enters."
"2","Sheldon: Great news. My mom sent me my old Nintendo 64."
"2","Leonard: Terrific."
"2","Sheldon: You know what this means, don’t you? Break out the Red Bull, it’s time to rock Mario old school."
"2","Leonard: I kind of have other plans tonight."
"2","Sheldon: But it’s Friday. Friday’s always vintage game night. Look, mom included the memory card, we can pick up where I left off in 1999 when I had pernicious anaemia."
"2","Leonard: Well, the thing is, someone’s coming over."
"2","Sheldon: Well then, no problem, I have three controllers, the more the merrier."
"2","Leonard: Sheldon, it’s a date, I have a date coming over."
"2","Sheldon: Oh, well you can’t blame me for not jumping to that conclusion."
"2","Leonard: Why, what’s so unusual about me having a date?"
"2","Sheldon: Well, statistically speaking…"
"2","Leonard: Alright, alright. Well, uh, nevertheless, I have one now and I would appreciate it if you would, you know, make yourself scarce."
"2","Sheldon: Leonard, I am a published theoretical physicist with two doctorates and an IQ which can’t be accurately measured by normal tests, how much scarcer could I be?"
"2","Leonard: You know what I mean, could you just give us a little privacy?"
"2","Sheldon: You want me to leave the apartment?"
"2","Leonard: Yes."
"2","Sheldon: You mean just go someplace else and be… someplace else?"
"2","Sheldon: Well, why should I leave, this is my apartment too."
"2","Leonard: I know it is, and if science ever discovers a second member of your species and you two would like some privacy I would be more than happy to get out of your way."
"2","Sheldon: Well alright then."
"2","Scene: The entrance lobby. Sheldon is sitting on the bottom step using his laptop. Penny comes down the stairs."
"2","Penny: Sheldon? What are you doing?"
"2","Sheldon: Playing Super Mario on a poorly coded Nintendo 64 emulator."
"2","Penny: Yeah, but why are you doing it on the stairs?"
"2","Sheldon: I’m a modern day Napoleon exiled to the Elba of the staircase because Leonard, get this, has a date."
"2","Penny: Oh. Oh, well, good for him. Yeah but, why are you sitting here, why don’t you just go to a movie or something?"
"2","Sheldon: Alone?"
"2","Penny: Yeah, why not?"
"2","Sheldon: What if I choke on my popcorn, who will administer the Heimlich manoeuvre."
"2","Penny: Well then don’t order popcorn."
"2","Sheldon: No popcorn at the mo… listen to yourself."
"2","Penny: Well why don’t you go to a coffee shop."
"2","Sheldon: I don’t drink coffee."
"2","Penny: They have other things."
"2","Sheldon: What do they have?"
"2","Penny: I don’t know, you know, cookies, pastries…"
"2","Sheldon: Pastries such as bearclaws?"
"2","Penny: Yeah, sure."
"2","Sheldon: I don’t like bearclaws."
"2","Leslie (entering): Heya Penny. Dumbass."
"2","(entering)"
"2","Sheldon: Leslie Winkle. Of all the overrated physicists in all the labs in all the world, why does it have to be Leslie Winkle?"
"2","Penny: Well, they have a lot in common. I mean they’re both scientists."
"2","Sheldon: Oh please. The only way she could make a contribution to science would be if they resume sending chimps into space."
"2","Penny: Okay, well I have a date too, so see ya."
"2","Sheldon: Everybody has a date. Even you, Mario, going after Princess Peach. And what am I doing, I’m just enabling you."
"2","Leslie: This is pretty good Orange Chicken."
"2","Leonard: Yeah, it’s from Changs."
"2","Leslie: Not Chows?"
"2","Leonard: No, Changs."
"2","Leslie: What happened to Chows?"
"2","Leonard: It changed."
"2","Leslie: Oh. So, how many children do you think we should have? (Leonard splutters and coughs) I’m sorry, that was a little abrupt."
"2","(Leonard splutters and coughs)"
"2","Leonard: A little."
"2","Leslie: I mean there are so many things to talk about before we discuss reproduction."
"2","Leonard: I sure hope so."
"2","Leslie: Besides shortness, what genetic weaknesses run in your family?"
"2","Sheldon (entering): I’m sorry to interrupt, batteries dying continue."
"2","Leslie: Uh, genetic weaknesses, right, um, there’s the lactose intolerance."
"2","Sheldon (preparing an extension cord): Don’t forget the male pattern baldness. When his uncles sit around the dinner table they look like a half carton of eggs. (Exits. Extension cord trails after him. Eventually goes tight a couple of times then falls loose.)"
"2","(preparing an extension cord)"
"2","(Exits. Extension cord trails after him. Eventually goes tight a couple of times then falls loose.)"
"2","Leonard: Okay, now my uncles are bald, but my Aunt Edna is one of the hairiest women you will ever meet. So… Sweet lady. It always tickles when she hugs me. (Sheldon knocks and enters again.) What now?"
"2","(Sheldon knocks and enters again.)"
"2","Sheldon: I have to make pee-pee."
"2","Time shift to later."
"2","Leonard: Listen, I’m sorry about all of Sheldon’s interruptions, he can be a bit of an eccentric."
"2","Leslie: If by eccentric you mean passive-aggressive East Texas blowhole, I agree."
"2","Leonard: Well, I think tonight was a very good start."
"2","Leslie: Me too. You’re sure you’re okay postponing intercourse until our relationship is past the initial viability test?"
"2","Leonard: No problem, I’m very skilled at postponing intercourse. So I guess I’ll call you and we’ll arrange another evening."
"2","Leslie: Yes. I believe protocol dictates that you wait a minimum of 18 hours before you call so I’m not repulsed by your cloying eagerness."
"2","Leonard: Sure."
"2","Leslie: Again, it’s your decision, you’re the man."
"2","Penny (voice off, ascending the stairs): No, it wasn’t my cat, it was an experiment designed by this guy named Schrodinger."
"2","(voice off, ascending the stairs)"
"2","Eric (appearing round corner with Penny): From the Charlie Brown cartoons?"
"2","(appearing round corner with Penny)"
"2","Penny: No, he was some kind of scientist, let me start again. Oh, hey Leonard."
"2","Leonard: Hello."
"2","Penny: Leslie."
"2","Leslie: Hi."
"2","(Penny turns and crosses hall.)"
"2","Leonard: Okay, well, goodnight. (Leans in to kiss Leslie.)"
"2","(Leans in to kiss Leslie.)"
"2","Penny: Okay, well, goodnight. (Grabs Eric and kisses him more passionately.)"
"2","(Grabs Eric and kisses him more passionately.)"
"2","Leslie (whispering): That ain’t going to make your point. (Grabs him and tries to out-passion Penny. The two couples get more passionate trying to outdo each other until Leonard grabs Leslie’s ass.) Okay, that’s enough. (Sweetly) Call me (exits.)"
"2","(whispering)"
"2","(Grabs him and tries to out-passion Penny. The two couples get more passionate trying to outdo each other until Leonard grabs Leslie’s ass.)"
"2","(Sweetly)"
"2","(exits.)"
"2","Leonard: Right (goes back inside flat. Closes door.)"
"2","(goes back inside flat. Closes door.)"
"2","Penny (breaking off kiss): Okay, goodnight."
"2","(breaking off kiss)"
"2","Eric: What?"
"2","Penny: Had a great time, ciao (closes door.)"
"2","(closes door.)"
"2","Scene: The university lunch room."
"2","Sheldon: I’m sorry, I am not going back to the Renaissance Fair."
"2","Howard: Come on, Sheldon, there’s so few places I can wear my jester costume."
"2","Sheldon: I don’t care. There are far too many historical anomalies for my comfort."
"2","Raj: Oh, okay, how about this. You can go dressed as a Star Trek science officer exploring a planet similar to Earth in the 1500s."
"2","Sheldon: You mean like Spock?"
"2","Raj: Sure."
"2","Sheldon: Fascinating."
"2","Leslie (arriving): Hey fellow scientists. Sheldon."
"2","Leonard: Hey, why don’t we all move over there so Leslie can join us."
"2","Howard: Hmm, let’s do it. (Sheldon does not move. Leonard looks confused.)"
"2","(Sheldon does not move. Leonard looks confused.)"
"2","Sheldon: If you’re having trouble deciding where to sit may I suggest one potato two potato, or as I call it the Leslie Winkle experimental methodology."
"2","Leonard: Don’t make this hard for me."
"2","Sheldon: It’s not hard. It’s simple. You can either sit with me, your friend, colleague and roommate, or you can sit with an overrated scientist you might have sex with."
"2","Leonard: You’re right, it is simple. (Sits with Leslie.)"
"2","(Sits with Leslie.)"
"2","Scene: The stairs. Sheldon is playing on his computer at the end of the long extension cord."
"2","Penny: Hey, Sheldon."
"2","Sheldon: Penny."
"2","Penny: Third floor tonight. Mixing it up? (Sheldon indicates extension cord.) Oh. You know, I still don’t understand why you just don’t go to dinner or something."
"2","(Sheldon indicates extension cord.)"
"2","Sheldon: Alright, let’s say I go to dinner alone. And during the meal I have to use the rest room. How do I know someone’s not touching my food?"
"2","Penny: Goodnight Sheldon."
"2","Sheldon: Penny, hold on. Are you sure things can’t work out with you and Leonard?"
"2","Penny: Excuse me?"
"2","Sheldon: I’m just wondering if you really gave it the old college try? Or in your case the old community college try?"
"2","Penny: Okay, where is this coming from?"
"2","Sheldon: Leonard is upstairs right now with my arch enemy."
"2","Penny: Your arch enemy?"
"2","Sheldon: Yes, the Doctor Doom to my Mr Fantastic. The Doctor Octopus to my Spiderman. The Doctor Sivana to my Captain Marvel."
"2","Penny: Okay, I get it, I get it, I get it."
"2","Sheldon: Do you know, it’s amazing how many supervillains have advanced degrees. Graduate school should probably do a better job of screening those people out."
"2","Penny: Sheldon, come back, you’re losing me."
"2","Sheldon: Leslie Winkle, Penny. She belittles my research."
"2","Penny: Oh, sweetie, I’m sorry."
"2","Sheldon: She called me dumbass."
"2","Penny: I know. I heard."
"2","Sheldon: Given this situation, I have no choice but to withdraw my previous objections to your ill considered relationship with Leonard."
"2","Penny: Oh, gee, well, thankyou for that. But, um, I think for now Leonard and I are just going to stay friends."
"2","Sheldon: No, that response is unacceptable to me."
"2","Penny: Sheldon, you are a smart guy, you must know…"
"2","Sheldon: Smart? I’d have to lose 60 IQ points to be classified as smart."
"2","Penny: Are you going to let me talk?"
"2","Sheldon: I’m sorry."
"2","Penny: You must know that if Leonard and Leslie want to be together, nothing you can do is going to stop it."
"2","Sheldon: You continue to underestimate my abilities madam."
"2","Penny: Okay, let me put it this way, if you’re really Leonard’s friend you will support him no matter who he wants to be with."
"2","Sheldon: Wait a minute, why am I doing all the giving here? If Leonard’s really my friend, why doesn’t he have to support me in my hatred of Leslie Winkle?"
"2","Penny: Because love trumps hate."
"2","Sheldon: Oh now you’re just making stuff up."
"2","Penny: Okay. Goodnight Sheldon."
"2","Sheldon: Oh Mario. If only I could control everyone the way I control you. Hop, you little plumber, hop, hop, hop."
"2","Scene: The apartment. Leonard and Leslie are kissing."
"2","Sheldon (entering): When the two of you reach a natural stopping point I’d like to have a word."
"2","Leonard: If the word is pee-pee, just do it."
"2","Sheldon: Leonard, you are my friend. And friends support their friends, apparently. So I am withdrawing my objection to your desire to have a relationship with Leslie."
"2","Leonard: Thank you."
"2","Sheldon: I will graciously overlook the fact that she is an arrogant sub-par scientist, who actually believes loop quantum gravity better unites quantum mechanics with general relativity than does string theory. You kids have fun."
"2","Leslie: Hang on a second. Loop quantum gravity clearly offers more testable predictions than string theory."
"2","Sheldon: I’m listening, amuse me."
"2","Leslie: Okay, well, for one thing we expect quantii space-time to manifest itself as minute differences in the speed of light for different colours."
"2","Sheldon: Balderdash. Matter clearly consists of tiny strings."
"2","Leslie: Are you going to let him talk to me like that?"
"2","Leonard: Okay, well, there is a lot of merit to both theories."
"2","Leslie: No there isn’t, only loop quantum gravity calculates the entropy of black holes. (Sheldon grunts.)"
"2","(Sheldon grunts.)"
"2","Leonard: Sheldon, don’t make that noise, it’s disrespectful."
"2","Sheldon: I hope so, it was a snort of derision."
"2","Leslie: You agree with me, right, loop quantum gravity is the future of physics."
"2","Leonard: Sorry Leslie, I guess I prefer my space stringy not loopy."
"2","Leslie: Well, I’m glad I found out the truth about you before this went any further."
"2","Leonard: Truth, what truth? We’re talking about untested hypotheses, uh, it’s no big deal."
"2","Leslie: Oh, it isn’t, really? Tell me Leonard, how would we raise the children?"
"2","Leonard: I guess we let them wait until they’re old enough and let them choose their own theory."
"2","Leslie: We can’t let them choose, Leonard, they’re children. (Storms off.)"
"2","(Storms off.)"
"2","Leonard: Wait, where are you going?"
"2","Leslie: I’m sorry, I could have accepted our kids being genetically unable to eat ice-cream or ever get a good view of a parade, but this? This is a deal breaker. (Leaves.)"
"2","(Leaves.)"
"2","Sheldon: Look on the bright side."
"2","Leonard: What’s the bright side?"
"2","Sheldon: Only nine more months to comic-con."
"2","Leonard: Oh yeah."
"2","Scene: The Renaissance Fair. The guys are in costume. Sheldon is Spock and has a tri-corder."
"2","Sheldon: Captain, I’m getting an unusual reading."
"2","Leonard: Yeah, that’s great, you guys want corn dogs?"
"2","Howard: Yeah."
"2","Sheldon: That’s a temporal anomaly. Corn dogs didn’t come into existence until the first half of the twentieth century."
"2","Series 02 Episode 03 – The Barbarian Sublimation"
"2","Scene: The apartment. Sheldon is on the sofa, using his laptop. He is wearing a headset."
"2","(There is banging at the door.)"
"2","(Goes out to find Penny having trouble getting into her apartment.)"
"2","(Turns to return inside. One of the grocery bags Penny is holding falls to the floor spilling groceries.)"
"2","(picking up the bag she has just repacked, whereupon the bottom falls out and the groceries fall to the floor again)"
"2","(Bursts into tears.)"
"2","(Reluctantly)"
"2","(Turns to go inside again.)"
"2","(Stomps into apartment.)"
"2","Credits sequence."
"2","Scene: Inside the apartment."
"2","(Sits in Sheldon’s place.)"
"2","(Sits on other end of sofa. Puts feet on table. Sheldon looks disapprovingly. Removes feet from table. Sheldon sits and replaces headset.)"
"2","Scene: The stairwell. Leonard arrives and sees the spilled groceries. A cat is lapping at a spilled pot of ice-cream. Cut to inside. Penny now has the laptop, Sheldon is instructing her."
"2","(Leonard motions for Sheldon to talk in the kitchen.)"
"2","Scene: The apartment. Raj is pouring a white liquid into the main dish of a stereo speaker covered in cling film."
"2","(Leonard turns on stereo with a remote. Rhythmic bass-heavy music plays. The liquid begins dancing on the speaker.)"
"2","(entering, carrying a laptop)"
"2","(after Raj whispers in his ear)"
"2","(Takes laptop.)"
"2","(Leaves)."
"2","Scene: Sheldon’s bedroom. There is a knock on the door. Penny enters."
"2","(whispering)"
"2","(Sing-song)"
"2","Cut to Leonard, exiting his bedroom."
"2","(off)"
"2","(Comes out door)"
"2","(knocking on door)"
"2","Scene: Dr Gablehauser’s office. Sheldon and Leslie are standing across the desk."
"2","(His phone rings.)"
"2","(as phone rings)"
"2","(Holding phone out to Sheldon)"
"2","(Puts phone down)"
"2","Scene: The apartment. Sheldon enters."
"2","Scene: Penny’s apartment. She is on her laptop and talking into a headset."
"2","(knocking and entering)"
"2","(pulling cheeto out of hair)"
"2","(Eats it.)"
"2","Scene: Same – later. Penny is attacking a multi-headed monster with a sword on the screen.A muscular warrior in a cape walks onto the screen."
"2","(Chops off his head.)"
"2","Scene: The university lunch room."
"2","(indicating Sheldon)"
"2","(arriving)"
"2","(Puts up hand for a handslap.)"
"2","(Leans over to a good looking man on a nearby table.)"
"2","(checks out Sheldon’s package)"
"2","(Pulls out pen and writes it on Sheldon’s hand.)"
"2","Scene: Penny’s flat. Penny is on her laptop. Everything around her is littered with empty food packaging and red bull cans. She burps loudly. Sheldon is sitting on the sofa."
"2","(Cut to his screen, he is filling in an online dating profile.)"
"2","Scene: The apartment. Leonard enters. There is a strange man sitting on the sofa."
"2","(entering, looking ratty in baggy clothes and with her hair unwashed)"
"2","Scene: Inside the game. Penny-warrior is standing next to a battle horse."
"2","(Closes laptop and throws it away.)"
"2","Series 02 Episode 04 – The Griffin Equivalency"
"2","Scene: The apartment. Leonard is sorting out Chinese food."
"2","(To Penny)"
"2","(entering, to Penny who is in his spot)"
"2","(entering excitedly)"
"2","(spots Penny)"
"2","(Shakes head.)"
"2","(indicates Raj)"
"2","(indicates Sheldon)"
"2","(indicates Howard)"
"2","(to Raj)"
"2","(gives him a kiss and exits.)"
"2","Credits sequence."
"2","Scene: Sheldon’s office. He is making annotations on his board."
"2","(entering with Howard)"
"2","Scene: Outside Raj’s office."
"2","(He does, exaggeratedly.)"
"2","(Does. It isn’t much better.)"
"2","(Knocking and entering.)"
"2","(He smiles.)"
"2","(entering)"
"2","(Smiles)"
"2","(after he, Sheldon and Howard whisper to each other)"
"2","(ruffling Howard’s hair.)"
"2","(They leave.)"
"2","Scene: A restaurant."
"2","(Stares into space.)"
"2","(Leonard nudges him. He smiles. Phone rings.)"
"2","(still smiling)"
"2","(bringing another grasshopper)"
"2","(Leaves)"
"2","(They all get up and leave. Raj looks around himself, then leans over to the next table.)"
"2","(turning round)"
"2","Scene: Outside Penny’s door. Raj in a suit knocks on the door with his foot as he has a glass of champagne in both hands. He drinks one. Penny opens door, she is dressed up also."
"2","(to Leonard who is just coming up the stairs)"
"2","(leaving, singing)"
"2","(entering apartment)"
"2","(Opens carton. Shows it to Leonard in disgust.)"
"2","Scene: Raj’s apartment. Raj is heard singing in a drunk voice through the door. He enters with his arm around Penny."
"2","(as a ringing noise is heard)"
"2","(inhales deeply, picks up laptop, presses a button. His mother and father appear on the screen)"
"2","(Leaves, then almost immediately returns)"
"2","Scene: Penny’s apartment. She is in her bathrobe. A note slides under the door."
"2","(opening door to find Raj outside)"
"2","(He hands her the note)."
"2","(tries several times. Finally, in a high pitched squeak)"
"2","(She hugs him. As she does, Leonard exits his apartment to see Penny, in bathrobe, hugging Raj who is apparently about to leave. As she goes back inside, Raj turns, smiles, and puts both thumbs up. Leonard turns, with an upset look, to Sheldon who is standing behind him. Sheldon gives him his exaggerated smile.)"
"2","Series 02 Episode 05 – The Euclid Alternative"
"2","Scene: The apartment. Leonard enters, drops his keys in the bowl by the door, then collapses onto the settee. Sheldon enters from the bedroom area."
"2","Scene: Outside Penny’s apartment."
"2","(Knock, knock, knock)"
"2","(knock, knock, knock)"
"2","(opening door)"
"2","(begins to close door"
"2","Credits sequence."
"2","Scene: Inside Penny’s car."
"2","(Penny takes a drink of coffee)"
"2","(Pulling over)"
"2","(Gets out. Penny drives away.)"
"2","Scene: The university cafeteria. Sheldon enters."
"2","Scene: Howard’s motor scooter. Howard is driving, Sheldon is on the back clutching him for dear life and screaming."
"2","Scene: Raj’s car."
"2","Scene: Penny’s apartment, she opens the door, Sheldon is stood outside with his Star Wars sheets."
"2","(She closes the door)"
"2","Scene: The apartment. Sheldon enters from the bedroom area. Everyone else is present."
"2","(They leave.)"
"2","(He leaves.)"
"2","Scene: The DMV."
"2","(to the person ahead of Sheldon in the queue)"
"2","(Sheldon moves forward)"
"2","Scene: The apartment. Howard is setting up a large kit of high tech equipment."
"2","(sucking in breath)"
"2","(General panic)"
"2","(Sounds of car crashing. Penny hits Sheldon in face with pillow.)"
"2","Scene: The same, only Sheldon and Leonard are present. Sheldon is practicing. There are sounds of squealing tyres and brakes and general panic and mayhem."
"2","(Stands up. There is more sound of crashing and panic, then animal noises.)"
"2","Scene: A corridor in the university. Sheldon emerges from his office in a shower cap and bathrobe. The others are turning the corner."
"2","Scene: The cafeteria, late at night. Two cleaning ladies enter and find a plate with toast crusts."
"2","(in Spanish, subtitles)"
"2","(They are startled by a noise. One of them drops the plate, it smashes on the floor. Sheldon is by the drink machine, he is wearing a cloak with a hood)"
"2","(Sweeps hood around himself and vanishes through cafeteria door.)"
"2","Series 02 Episode 06 – The Cooper-Nowitzki Theorem"
"2","Scene: A lecture room at the university."
"2","(entering)"
"2","Credits sequence."
"2","Scene: The university cafeteria."
"2","(arriving)"
"2","Scene: The apartment building lobby. Ramona is waiting by the lift. Penny enters."
"2","(Picking up out of order sign)"
"2","Scene: The apartment. Leonard opens the door, Ramona and Penny are outside."
"2","(To Penny)"
"2","(in hallway)"
"2","Scene: The cafeteria."
"2","(Leslie leaves. Ramona looks pointedly at Leonard)"
"2","Scene: The apartment. There is a knock on the door which then opens and Penny enters."
"2","(Sheldon is sitting in his usual seat, typing on his laptop. One foot is in a foot spa. Ramona is pumicing the other.)"
"2","(Puts package down and leaves. In hallway, shudders)"
"2","(enters)"
"2","(Pause)"
"2","Montage of scenes: To the sound of “You Can Be My Yoko Ono” by Barenaked Ladies we see 1. the guys set off for paintball while Sheldon, dressed in paintball gear, sadly waves them goodbye, 2. Ramona catch Sheldon hiding behind the shower curtain playing on a Nintendo DS, 3. Ramona remove a book Sheldon is reading to reveal a Batman comic underneath, 4. Sheldon escape the apartment in his paintball gear only to be chased back inside by Ramona returning with groceries, she finds him sitting in his underpants with his paintball helmet still on."
"2","Scene: Outside Penny’s apartment."
"2","(Knock, knock, knock, in a low voice)"
"2","(knock, knock, knock)"
"2","(off)"
"2","(Ramona leaves.)"
"2","Scene: Leonard’s bedroom. He is asleep. There is a tapping on the wall. He wakes up."
"2","(Pause, then more tapping)"
"2","(knock knock)"
"2","(knock knock-knock-knock)"
"2","(Sheldon enters)"
"2","Scene: The living room. Sheldon is surrounded by whiteboards."
"2","(excitedly)"
"2","Scene: The hallway, Ramona is leaving."
"2","Scene: The cafeteria. A red haired girl approaches the table."
"2","Scene: The living room. The guys are eating."
"2","(Sheldon begins to shake uncontrollably, then expand, then a second Sheldon separates from the original Sheldon and ends up sitting next to him. Leonard wakes up in bed with a start.)"
"2","Series 02 Episode 07 – The Panty Pinata Polarization"
"2","Scene: The apartment. The guys are playing Boggle. There is a Klingon dictionary on the table."
"2","(entering)"
"2","(to Penny who has got up to leave)"
"2","Credits Sequence."
"2","Scene: The living room. Howard and Raj are staring intently at the television. Leonard enters."
