"season","main_character_script"
"9","Amy (on skype): Sheldon, I don’t think you understand how being broken up works. The only way I can sort through my feelings is if there is space between us. Every time I see you, it re-traumatizes me. I go through the pain all over again."
"9","(on skype)"
"9","Sheldon: Well, hello to you, too."
"9","Amy: What do you want?"
"9","Sheldon: I understand we’re no longer a couple, but I would like to remind you that we made a baby together."
"9","Amy: What baby?"
"9","Sheldon: A precocious little Internet show known as Fun With Flags."
"9","Amy: I’m hanging up."
"9","Sheldon: Great. See you in about half an hour."
"9","Amy: Sheldon, I am not doing Fun With Flags with you."
"9","Sheldon: Why not?"
"9","Amy: Because we’re broken up."
"9","Sheldon: Sonny and Cher made it work. Their variety show kept going long after the divorce, and here we are still talking about them."
"9","Amy: No one’s talking about Sonny and Cher."
"9","Sheldon: You must be thinking about Donny and Marie, ’cause you and I are clearly talking about Sonny and Cher."
"9","Amy: Sheldon, this has to stop. I know it’s hard. It’s hard for me, too. But I’ve seen and talked to you more in the two days we’ve been broken up than in the last two months that we were together."
"9","Sheldon: Well, if you want to see less of me, maybe we should go out again."
"9","Scene: The Comic Book Store."
"9","Raj: I can’t believe you made out with Mandy Chao."
"9","Leonard: Well, trust me, I wish it never happened."
"9","Raj: And you knew about this this whole time?"
"9","Howard: I did."
"9","Raj: And you didn’t think to tell me?"
"9","Howard: Leonard asked me to keep it to myself."
"9","Raj: Let’s leave Leonard out of this for the moment. This is about you and me."
"9","Leonard: Wait, wait, wait, how is my day-old marriage falling apart becoming about you two?"
"9","Raj: Hang on. What do I need to do to make you trust me?"
"9","Howard: You think it’s hard having one wife, try having two."
"9","Raj: I bet you told Bernadette all about how he was screwing around with Mandy Chao."
"9","Leonard: Oh, we didn’t screw around. We just got drunk and made out."
"9","Raj: Whatever. It would have been nice to hear it from you."
"9","Scene: Amy’s apartment. Sheldon knocks three times."
"9","Amy: What are you doing here?"
"9","Sheldon: I’m here to return your belongings. That’s what people who’ve broken up do."
"9","Amy: And you didn’t do your compulsive knocking ritual so I would open the door."
"9","Sheldon: On the contrary, you no longer get to enjoy my charming eccentricities. We’re not friends with benefits."
"9","Amy: Just give me the box."
"9","Sheldon: Wait. Don’t you want to go through it to make sure I haven’t forgotten anything?"
"9","Amy: Fine. My old scarf."
"9","Sheldon: You wore it the night we went ice-skating. Remember?"
"9","Amy: You mean the night that I went ice-skating, and you stood at the rail googling the symptoms of hypothermia?"
"9","Sheldon: We made one heck of a team, huh?"
"9","Amy: Whose bra is this?"
"9","Sheldon: It’s not yours? Oh, my. How embarrassing for both of us."
"9","Amy: It’s Penny’s."
"9","Sheldon: Hey, you broke up with me. It is none of your business whose naked bosom I’m smooshing around like pizza dough."
"9","Amy: Good-bye."
"9","Sheldon: (Knock, knock, knock) Amy. (Knock, knock, knock) Amy. (Knock, knock, knock) Amy. Hmm. Tables work, too. Good to know."
"9","(Knock, knock, knock)"
"9","Scene: Howard and Bernadette’s kitchen."
"9","Howard: Ooh, brownies for girls’ night!"
"9","Bernadette: Hands off. I’m mad at you."
"9","Howard: Look, I know it’s a lot of money, but the guy at the store said in five to seven years, it’ll pay for itself."
"9","Bernadette: What will pay for itself?"
"9","Howard: Doesn’t matter. What are you mad about?"
"9","Bernadette: I’m mad at you for blabbing to me what Leonard did on the North Sea, and I’m mad that I’ve had to hide this from Penny for two years."
"9","Howard: And you have every right to be mad about those things. So, why don’t you let me handle the credit card bill this month, huh? I mean, don’t even look at it."
"9","Bernadette: I mean, if Penny finds out I’ve known all this time and haven’t told her, she’s gonna think I’m a terrible friend. I wish you never told me."
"9","Howard: And I wish Leonard never told me. He’s the bad guy here."
"9","Bernadette: I guess that’s true."
"9","Howard: And you let Penny marry him. Compared to that, who cares if I bought a George Clooney limited edition manscaping kit?"
"9","Leonard (on phone): Hi. I’m calling about your marriage counselling services and was curious what your rate is. Really? Um, okay. Is there any kind of discount for length of marriage? ‘Cause we’re just talking hours here."
"9","(on phone)"
"9","Leonard: Call you back. Hey."
"9","Penny: Can we talk?"
"9","Leonard: I would love that."
"9","Penny: All right, look, I’m sorry I said I was okay with everything before we got married. I hate that we’re going through this, but I don’t know what to do."
"9","Leonard: If you don’t mind waiting for a Groupon, we can try marriage counselling."
"9","Sheldon (entering): Hello."
"9","Leonard: Hey, uh, buddy, can we have some privacy?"
"9","Sheldon: Oh, of course. Wouldn’t want to intrude. This is yours."
"9","Penny: Okay, when I’m done with him, I’m gonna need more information."
"9","Sheldon: Nothing odd. I just wanted to rub Amy’s nose in it."
"9","Penny: Okay, look, I might be overreacting, but how am I supposed to get past this when I know tomorrow you’re gonna go to work and see this woman?"
"9","Sheldon: Now, forgive me for eavesdropping, but as I see it, there’s a simple solution."
"9","Leonard: Wake up, wake up, wake up."
"9","Sheldon: Bring Penny to meet Mandy."
"9","Leonard: What? Why?"
"9","Sheldon: Well, right now, Penny’s imagination is running wild, but if they meet, that will eliminate the mystery and alleviate her fears. Like when that Sparkletts guy let me look under his eye patch."
"9","Leonard: Uh, first of all, you made that guy cry."
"9","Sheldon: And we learned that you don’t need an eyeball to do that."
"9","Leonard: Secondly, I can’t think of a more horrible idea than Penny meeting Mandy."
"9","Penny: Really? Why is that?"
"9","Leonard: What, you actually want to meet her?"
"9","Penny: No, but now that you’re being weird about it, maybe I should."
"9","Leonard: I’m not being weird. Am I being weird?"
"9","Sheldon: Yes. And that’s coming from me."
"9","Leonard: Fine, you want to meet her?"
"9","Penny: No, I just want to know that when you’re at work, there’s nothing going on."
"9","Leonard: How many times do I have to tell you? I have no interest in this woman."
"9","Penny: Yeah, well, maybe she has interest in you."
"9","Sheldon: In Leonard? Oh, even the Sparkletts guy could see that’s unlikely."
"9","Scene: Penny’s apartment."
"9","Penny: I guess my big problem is I never saw Leonard as the kind of guy who would do something like this."
"9","Amy: Anybody can make a mistake in a weak moment."
"9","Penny: What do you think?"
"9","Bernadette: I don’t know what to think. But then again, I just found out about it."
"9","Penny: You know, I fell in love with Leonard because he wasn’t anything like the guys I was used to dating. I mean, I knew those guys weren’t above cheating because that’s usually how we met."
"9","Amy: Come on, you know Leonard’s not like that."
"9","Penny: I want to believe you. I really do. Am I being naive?"
"9","Bernadette: Oh, I don’t know. This is all so new to me. I’m still processing."
"9","Penny: You know, he never would’ve done this when we first met. He’s cockier now."
"9","Amy: That’s because you made him more confident."
"9","Bernadette: You know, if you think about it, without you, he never would’ve grown into the person he is now. I mean, sure, more women might notice him, but I think it’s better to have a guy be with you because he wants to be and not because he thinks he doesn’t have any other choice."
"9","Penny: I never thought about it like that."
"9","Bernadette: Oh, me neither, not until just now."
"9","Sheldon: Hello. I’m Dr. Sheldon Cooper, and welcome to Sheldon Cooper Presents: Fun With Flags. You may notice that I’m holding a remote control. That’s because my cameraperson and co-host, Dr. Amy Farrah Fowler, has chosen to end her relationship with me. I’m going to pause here to let that sink in. Okay. If you need to pause a little longer, just click the pause button. But the show must go on. And thankfully, all the things my girlfriend used to do can be taken care of with my right hand. Anyway, let’s not spend any more time talking about her. We’re here to talk about flags. Tonight’s theme, flags of countries that have been torn apart and the women I have a feeling were responsible."
"9","Scene: The cafeteria."
"9","Leonard: You guys have any idea how much it costs to see a marriage counsellor?"
"9","Howard: 250 dollars an hour. Why?"
"9","Raj: How do you know?"
"9","Howard: Bernadette and I have occasionally gone to one to, you know, stay on top of things."
"9","Raj: And I’m just hearing about this now?"
"9","Howard: Dude, just because we’re best friends doesn’t mean that I have to tell you everything that goes on."
"9","Raj: You don’t have to, you should want to."
"9","Leonard: Oh, great, there’s Mandy."
"9","Howard: Why are marine biologists always so cute?"
"9","Raj: I don’t know, but I’d like to get lost in her Bermuda Triangle."
"9","Leonard: That’s not helpful."
"9","Howard: Then I won’t say I’d like to cover three-quarters of her surface area."
"9","Leonard: Are we done?"
"9","Raj: Not yet, this is fun. Ooh, I know. I’d let her free my willy. Where you going?"
"9","Leonard: I’m gonna ask her if she’d be willing to talk to Penny, tell her she has nothing to worry about."
"9","Howard: Leonard, wait."
"9","Leonard: What?"
"9","Howard: I’d like to SpongeBob her SquarePants."
"9","Raj: Now we are done."
"9","Mandy: Oh, hi, Leonard. What’s up?"
"9","Leonard: Uh, do you mind if I sit?"
"9","Mandy: Sure."
"9","Leonard: So, um, I’ve been thinking a lot about you and me and the boat."
"9","Mandy: What about it?"
"9","Leonard: You know, what we did, when we were drunk."
"9","Mandy: Oh, no, did I sleep with you, too?"
"9","Leonard: No, we just made out."
"9","Mandy: Oh. Well, good for me. So what can I do for you?"
"9","Leonard: Uh, okay, well, um, I got married recently."
"9","Mandy: Oh, congratulations. To Sheldon?"
"9","Leonard: Never gets old. No, no, to a girl. Anyway, I told her what happened between you and me, and she’s concerned about us seeing each other at work."
"9","Mandy: It was just a kiss. Why would you even tell her?"
"9","Leonard: Because I didn’t want there to be any secrets between us."
"9","Mandy: Is that really the reason?"
"9","Leonard: What else would it be?"
"9","Mandy: I don’t know. Sounds like you’re trying to sabotage the relationship."
"9","Leonard: No, I don’t think so. Although, Penny did say exactly that."
"9","Mandy: Okay, well, that’s something to think about."
"9","Leonard: You know, on some level, I’ve always believed that I don’t deserve a woman like her."
"9","Mandy: Oh, you’re gonna think about that right here?"
"9","Leonard: I mean, she’s really beautiful. She could have any guy she wants. Which is probably why it took her so many years to tell me she loved me."
"9","Mandy: Maybe you should talk to a therapist about this."
"9","Leonard: Too expensive. You’d think I’d be used to women withholding their love. I mean, my mother did. I mean, no matter how hard I tried, she just didn’t have any interest in me."
"9","Mandy: Imagine that."
"9","Leonard: I wonder if that’s why I have such a dysfunctional relationship with Sheldon. I had a dream the other night that I was in a cave and I was nursing a baby, but the baby had Sheldon’s head on it."
"9","Mandy: And your wife is worried about me?"
"9","Raj: Hey, Leonard, when you’re done, we came up with a bunch more."
"9","Scene: Amy’s apartment. Amy is watching Fun With Flags."
"9","Sheldon (on screen): And then the Czech Republic says to Slovakia, I don’t think you understand how being broken up works. Can you believe that? You’d think that the Czech Republic would try to hold on to what it had, given that it’s not as young as it used to be. And I don’t see any other countries lining up to invade its southern borders."
"9","(on screen)"
"9","Amy: I’m gonna kill him."
"9","Sheldon: But enough about the Czech Republic. Let’s talk about the time Moldova made Romania a birthday cake and Romania said it tasted good even though it didn’t. And yet Romania gets dumped. I’ll pause here while you mull that one over. I know, right?"
"9","Penny: So, you said you had something to tell me."
"9","Leonard: Okay, yeah, um, do you remember when you accused me of trying to sabotage our wedding?"
"9","Penny: Uh-huh."
"9","Leonard: I’ve been thinking about it, and you might be right. But the good news is that I’m pretty sure I know why."
"9","Penny: I’m listening."
"9","Leonard: Penny, after all these years, I still feel like maybe I don’t deserve you."
"9","Penny: Okay, that is the lamest excuse you could’ve possibly come up with. But I get it."
"9","Leonard: You do?"
"9","Penny: Yeah. Yeah, sometimes I worry you’re gonna wake up and leave me for someone more like you."
"9","Leonard: I don’t even understand why you’re with someone like me. Why would I want to be with someone like me?"
"9","Penny: You know what I mean. And, you know, maybe the way I’ve been reacting was me sabotaging this, too."
"9","Leonard: Well, how about we stop being so scared of losing each other and just be together?"
"9","Penny: That sounds nice."
"9","Leonard: Good. Because I’ve loved you since the moment we met, and I will keep loving you until the end of time."
"9","Penny: Oh. Oh, my God, that is the most beautiful thing anyone’s ever said to me."
"9","Leonard: Yeah? That’s because you’re beautiful, and your beauty fills my heart with love and song."
"9","Penny: It’s getting kind of cheesy, Leonard."
"9","Leonard: Huh? If you think that’s cheesy, buckle up. Penny Hofstadter, will you please stay married to me?"
"9","Penny: Oh, damn it, you topped it. Should we go to the bedroom and make this marriage official?"
"9","Leonard: Yes, please."
"9","Penny: Okay."
